restaurant_id,DBA,BORO,CUISINE DESCRIPTION,Latitude,Longitude
40807236,RICHMOND COUNTY COUNTRY CLUB(10TH HOLE),Staten Island,American,40.58857429,-74.11113054
40807238,RICHMOND COUNTY COUNTRY CLUB,Staten Island,American,40.58273199,-74.11255002
40808118,BAR TABAC,Brooklyn,French,40.68726703,-73.99010938
40808640,CAROM CAFE BILLIARDS,Queens,Korean,40.76648385,-73.83142032
40809390,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,Caribbean,40.67021475,-73.95812255
40809948,44 & X,Manhattan,New American,40.76115643,-73.99434347
40812870,KOLIBA,Queens,Czech,40.77426803,-73.91273067
40812973,LUNELLA RISTORANTE,Manhattan,Italian,40.720158,-73.99698048
40813992,ACQUISTA TRATTORIA,Queens,Italian,40.72633354,-73.78993403
40813994,MAX SOHA,Manhattan,Italian,40.81111158,-73.95792879
40814124,STARBUCKS,Manhattan,Coffee/Tea,40.75042221,-73.97680007
40814134,STARBUCKS,Manhattan,Coffee/Tea,40.75509576,-73.97320342
40814139,STARBUCKS,Manhattan,Coffee/Tea,40.76038703,-73.96139021
40814142,STARBUCKS,Manhattan,Coffee/Tea,40.72613601,-74.00569323
40814300,CARVEL,Bronx,Frozen Desserts,40.8178809,-73.92251834
40814843,TRUFA RESTAURANT,Manhattan,Italian,40.82304653,-73.95293145
40815044,IRON CHEF HOUSE,Brooklyn,Japanese,40.69732132,-73.99253854
40815524,MYTHOS RESTAURANT,Queens,Greek,40.75789735,-73.78492142
40815605,CHOP'T,Manhattan,Salads,40.73735364,-73.990903
40816235,"DUNKIN', BASKIN ROBBINS",Queens,Donuts,40.70180325,-73.80862151
40816997,KABUL KABAB HOUSE,Queens,Middle Eastern,40.75383863,-73.82766258
40818115,STARBUCKS,Manhattan,Coffee/Tea,40.85097016,-73.93849628
40818118,STARBUCKS,Brooklyn,Coffee/Tea,40.61919771,-74.03281131
40819558,JAKE'S STEAKHOUSE,Bronx,Steakhouse,40.8917987,-73.89724371
40819976,DUNKIN,Queens,Donuts,40.7613439,-73.7622154
40821141,KNIGHTS OF COLUMBUS HOUSE,Staten Island,American,40.53555117,-74.23953242
40821227,SABOR A MEXICO,Manhattan,Mexican,40.77964414,-73.94733664
40821884,GINO'S PIZZA,Queens,Pizza,40.73695455,-73.81468343
40822611,HOMESTRETCH BAR,Brooklyn,American,40.60545799,-73.98286126
40823209,COMIC STRIP LIVE,Manhattan,American,40.77488756,-73.95390436
40824179,COMMUNITY FOOD AND JUICE,Manhattan,American,40.80589907,-73.96544912
40824395,UNCLE PETER'S,Queens,Continental,40.75568274,-73.88420768
40824512,COURTYARD BY MARRIOTT,Queens,American,40.66721858,-73.79412213
40825868,KOSHER DELUXE,Manhattan,Jewish/Kosher,40.7562993,-73.97970368
40825908,POLANCO RESTAURANT BBQ,Manhattan,Latin American,0.0,0.0
40825993,TRINIDAD GOLDEN PLACE,Brooklyn,Caribbean,40.67181184,-73.95032768
40826386,SOMBRERO MEXICAN RESTAURANT,Manhattan,Mexican,40.76123274,-73.98747765
40827287,AJISEN RAMEN,Manhattan,Japanese,40.71408935,-73.99871944
40827432,STARBUCKS,Manhattan,Coffee/Tea,40.76194849,-73.9826223
40827435,STARBUCKS,Manhattan,Coffee/Tea,40.77604421,-73.94999328
40828109,THE PATIO GRILL (June-August only),Queens,American,40.73828916,-73.75890956
40829150,SOCIETY OF ILLUSTRATORS,Manhattan,American,40.76489012,-73.96677369
40829164,BUNGALOW BAR & RESTAURANT,Queens,American,40.58875664,-73.81713052
40829514,CLINTON STREET BAKING COMPANY,Manhattan,American,40.72115877,-73.983975
40831475,ROSARIO'S,Queens,Italian,40.77498117,-73.91207623
40832580,DONBURIYA,Manhattan,Japanese,40.76501167,-73.98285975
40834713,DIM SUM GO GO,Manhattan,Chinese,40.71349647,-73.99782126
40835721,IRVING FARM,Manhattan,American,40.73672469,-73.98677862
40835821,TEMPLE CANTEEN,Queens,Indian,40.75296093,-73.81741793
40836314,MAHARAJA QUALITY SWEETS,Queens,Indian,40.74887007,-73.89249527
40836364,DEACON BRODIE'S,Manhattan,Irish,40.76055776,-73.98977358
40836801,CONNOLLY'S,Manhattan,Irish,40.75712334,-73.98353317
40837042,MALECON RESTAURANT,Bronx,Latin American,0.0,0.0
40837666,VERLAINE,Manhattan,Asian/Asian Fusion,40.7199186,-73.98782455
40838446,STARBUCKS,Manhattan,Coffee/Tea,40.77104326,-73.95673752
40838447,STARBUCKS,Manhattan,Coffee/Tea,40.73681599,-73.99721788
40838460,STARBUCKS COFFEE,Manhattan,Coffee/Tea,40.77927902,-73.94717444
40838693,BUBBY'S,Manhattan,American,40.71984756,-74.00858955
40839232,MAIMONIDES PARK STAND # 110,Brooklyn,American,40.57515863,-73.98540325
40839236,MAIMONIDES PARK CONCESSION STAND 130,Brooklyn,American,40.57515863,-73.98540325
40839257,"MAIMONIDES PARK STAND #120, PREMIO SAUSAGE/CHEESESTEAKS/Pat-lafreda",Brooklyn,American,40.57515863,-73.98540325
40839264,AUGIES DELI & PIZZERIA,Bronx,Sandwiches,40.85252013,-73.78942191
40839319,MAIMONIDES PARK STAND #140,Brooklyn,American,40.57515863,-73.98540325
40840124,GURRA CAFE,Bronx,Coffee/Tea,40.85403171,-73.88888692
40840790,ORIGINAL PIZZA,Brooklyn,Pizza,40.62066302,-73.91737014
40840921,CONNOLLY'S CORNER,Queens,Continental,40.72785852,-73.89209995
40841272,SYLVIA'S RESTAURANT,Manhattan,Soul Food,40.80872906,-73.94477042
40842393,PETER DILLON'S PUB,Manhattan,Irish,40.75004343,-73.97674967
40842437,LIN HOME CHINESE RESTAURANT,Bronx,Chinese,40.86437369,-73.90392053
40842618,BAGEL DEPOT,Staten Island,Bagels/Pretzels,40.54396954,-74.16499025
40843676,PAZZA NOTTE,Manhattan,Italian,40.76346277,-73.97782794
40844021,THE RANCH RESTAURANT & BAR,Queens,Caribbean,40.69144004,-73.81259634
40844307,THE GREAT AMERICAN HEALTH BAR,Manhattan,Jewish/Kosher,40.76350066,-73.9752324
40844457,LA ISLA,Brooklyn,Latin American,40.64549975,-74.00991684
40844719,ROCCO'S ITALIAN SAUSAGES & PHILLY CHEESESTEAKS,Queens,Sandwiches,40.75321802,-73.91213755
40845101,AZALEA,Manhattan,Italian,40.76227259,-73.98416361
40846125,ALL AMERICAN DELI,Manhattan,Sandwiches,40.70342549,-74.01009139
40846477,7TH AVENUE DONUTS & DINER,Brooklyn,Donuts,40.6671385,-73.98137825
40846486,SUNSET PARK DINER & DONUTS,Brooklyn,American,40.65138218,-74.00376599
40846843,RUSSIAN BATHS,Brooklyn,Russian,40.59366018,-73.95861003
40847025,EL PULGARCITO DE AMERICA,Brooklyn,Latin American,40.68160754,-73.87951989
40847325,MARSEILLE,Manhattan,French,40.7600309,-73.99144857
40847763,CROSSBAY DINER,Queens,American,40.65688537,-73.83929944
40847914,CHIRPING CHICKEN,Bronx,Chicken,40.84753272,-73.83081653
40848604,JO JO,Manhattan,French,40.76515872,-73.96547034
40849380,AQUAMARINA,Manhattan,Italian,40.84332368,-73.9391431
40849504,BOULEVARD TAVERN,Staten Island,American,40.53646752,-74.15145545
40849849,FAMOUS BEN'S PIZZA OF SOHO,Manhattan,Pizza,40.72483236,-74.00251103
40850087,MADAME TUSSAUD'S,Manhattan,American,40.75673969,-73.98865882
40850859,STARBUCKS,Manhattan,Coffee/Tea,40.79363745,-73.97253415
40851227,THE MAGICIAN,Manhattan,American,40.71977308,-73.98734117
40852659,CHELSEA SQUARE DINER,Manhattan,American,40.74604118,-74.00029954
40852887,R.J.'S PLACE,Brooklyn,Caribbean,40.66365694,-73.92483563
40853123,LA VERITE RESTAURANT BAR,Queens,American,40.71473341,-73.77508353
40853915,VISTA HERMOSA RESTAURANT,Bronx,Mexican,40.82849233,-73.88107047
40854101,LORENZOS BAR & GRILL (HILTON GARDEN),Staten Island,American,40.61246681,-74.1754359
40854704,"MANON CAFE, LEONIDAS",Manhattan,Coffee/Tea,40.70853891,-74.01104079
40854950,RISTORANTE SETTEPANI,Manhattan,Italian,40.80443499,-73.94790572
40854979,HYO DONG GAK,Manhattan,Korean,40.74984729,-73.98584484
40855899,FLASHDANCERS GENTLEMEN'S CLUB,Manhattan,American,40.71423991,-74.00980446
40855992,FAMOUS BAGEL BUFFET,Manhattan,American,40.73681599,-73.99721788
40856208,ROCCO PIZZA,Brooklyn,Pizza,40.69198676,-73.9460647
40856342,NICKY'S JAMAICAN CUISINE,Brooklyn,Caribbean,40.63574555,-73.91356466
40856837,BURRITO BOX,Manhattan,Tex-Mex,40.76819321,-73.98551962
40857526,CAFE LULUC,Brooklyn,American,40.6844181,-73.9920352
40857661,THE EAGLE,Manhattan,American,40.75153064,-74.00359121
40858719,BAR TOTO,Brooklyn,Italian,40.66662295,-73.98450362
40858816,THE ORIGINAL SAL'S PIZZERIA,Queens,Pizza,40.70062612,-73.89639986
40859127,GOODY'S SPANISH FOOD,Staten Island,Spanish,40.63681942,-74.13419855
40859724,ESTIHANA ASIAN RESTAURANT& SUSHI,Brooklyn,Jewish/Kosher,40.62490588,-73.96393291
40859971,HONG CHEONG,Manhattan,Chinese,40.81238177,-73.94956126
40860032,BARRANQUILLA BAKERY & RESTAURANT,Queens,Latin American,40.7537567,-73.87202937
40860410,LA BELLA PIZZA,Staten Island,Pizza,40.62428694,-74.13862217
40860723,PURITY DINER,Brooklyn,American,40.66800024,-73.98063543
40861252,SWEET & VICIOUS,Manhattan,American,40.72111033,-73.99421701
40861694,SPIROS RESTAUTRANT,Brooklyn,American,40.59951422,-73.95022323
40861946,SUPPER,Manhattan,Italian,40.72276736,-73.98517959
40862111,LIL FRANKIE'S PIZZA,Manhattan,Italian,40.72346764,-73.9882929
40862491,UNITED ARTISTS,Queens,American,40.75493881,-73.92337148
40862619,MORETTI BAKERY,Staten Island,Bakery Products/Desserts,40.62979058,-74.11055816
40863010,WASHINGTON SQUARE DINER,Manhattan,American,40.73154059,-74.00065308
40863335,RITZ WEST INDIAN CUISINE,Brooklyn,Caribbean,40.65685396,-73.92688326
40863575,BROADWAY PIZZA & PASTA,Bronx,Pizza,40.87878396,-73.90446375
40864264,THE VILLAGE TAVERN,Manhattan,American,40.73048377,-74.00431891
40864277,GALLAGHER'S 2000,Queens,American,40.74552708,-73.92770224
40864834,ALMAR,Brooklyn,American,40.70250316,-73.98897464
40865946,BLUE FIN,Manhattan,Seafood,40.75923977,-73.98516783
40867120,GINA'S PIZZA,Queens,Pizza,40.74144754,-73.90410931
40868161,NEW CROWN CHICKEN & BISCUIT,Brooklyn,Chicken,40.66501603,-73.8941016
40868248,BILL'S RESTAURANT,Queens,American,40.69615414,-73.90505463
40868400,ARIANA KEBAB HOUSE,Manhattan,Afghan,40.7649931,-73.98785599
40868583,WHITE CASTLE,Brooklyn,Hamburgers,40.69932,-73.9134134
40868762,AGAVE,Manhattan,Southwestern,40.73472724,-74.00217583
40868904,MCDONALD'S,Bronx,Hamburgers,40.81676695,-73.89237794
40869272,FINESTRA,Manhattan,Italian,40.76761915,-73.95316933
40869524,HARLEM BAR-B-Q / NABE HARLEM,Manhattan,Barbecue,40.81151197,-73.95019773
40869790,EL BUEN AMBIENTE,Bronx,Latin American,40.87060163,-73.8917445
40871234,S & T BAGELS & DELI,Staten Island,Bagels/Pretzels,40.63065768,-74.10498983
40871403,LIBERATO RESTAURANT,Bronx,Latin American,40.85841773,-73.90404846
40871752,JIAN ON CHINESE RESTAURANT,Queens,Chinese,40.7389157,-73.70092806
40871961,TOTA'S,Brooklyn,Caribbean,40.67027024,-73.93099244
40872325,EL AGUILA BAKERY,Brooklyn,Bakery Products/Desserts,40.64305968,-73.99066367
40872438,ELMO,Manhattan,American,40.74186362,-73.99727901
40873175,CRAFT,Manhattan,American,0.0,0.0
40873692,LUIGI'S CATERING,Queens,Italian,40.68832961,-73.83167276
40874108,"DUNKIN', BASKIN ROBBINS",Brooklyn,Donuts,40.67945687,-73.88069914
40874132,SIDESHOWS BY THE SEASHORE,Brooklyn,American,40.57552835,-73.9799784
40874688,THE BOWERY ELECTRIC,Manhattan,American,40.7258065,-73.99199055
40874933,NUMERO 28 PIZZERIA,Manhattan,Pizza,0.0,0.0
40875290,SEAFOOD CITY,Bronx,Seafood,40.85113502,-73.78846481
40876078,CIPRIANI DOLCI,Manhattan,Italian,40.75251382,-73.97730464
40876361,SAN REMO PIZZERIA,Brooklyn,Pizza,40.64089186,-73.96511331
40876618,BIJAN'S,Brooklyn,American,0.0,0.0
40876932,CARVEL,Queens,Frozen Desserts,40.75861074,-73.89197053
40877247,ZORBA'S,Queens,Greek,40.77495221,-73.9136974
40877741,J'S PIZZA,Manhattan,Pizza,40.73978311,-73.99879111
40878231,MOTI'S,Brooklyn,Jewish/Kosher,40.63035913,-73.98619813
40879243,"HYATT, NY CENTRAL, ROOM SERVICE",Manhattan,American,0.0,0.0
40879743,NEGRIL,Manhattan,Caribbean,40.72952867,-73.99833668
40880188,HEIDELBERG,Manhattan,German,40.77749705,-73.95199972
40880194,TOURNESOL,Queens,French,40.74232658,-73.9541435
40880619,STARBUCKS,Manhattan,Coffee/Tea,40.74488256,-73.99134225
40881083,MCDONALD'S,Queens,Hamburgers,40.74564768,-73.71455763
40881627,JUICE GENERATION,Manhattan,"Juice, Smoothies, Fruit Salads",40.77766717,-73.97939023
40881793,SUBWAY,Queens,Sandwiches,40.70178971,-73.80873335
40882825,VERONA PIZZA,Brooklyn,Pizza,40.61865503,-73.98361789
40883581,SHEAS EMERALD,Bronx,Bottled Beverages,40.87282557,-73.88960388
40883586,RESTAURANT ASSOCIATES/AMERICAN EXPRESS,Manhattan,American,40.71443965,-74.01549311
40884395,CARLOW EAST,Manhattan,American,40.77849512,-73.95632465
40884503,EL CUENCANITO,Queens,Latin American,40.74358697,-73.86221491
40884510,JAVA GIRL,Manhattan,Coffee/Tea,40.76448173,-73.95998716
40884999,DOC WINE BAR,Brooklyn,Italian,40.71964076,-73.96062025
40885010,DUNKIN,Queens,American,40.75306828,-73.92137767
40885315,PATSY'S PIZZERIA,Manhattan,Pizza,40.76199684,-73.96573189
40885478,ROCA TONE SEAFOOD RESTAURANT,Bronx,Caribbean,40.88258231,-73.86334337
40885485,RICO PAN BAKERY,Queens,Bakery Products/Desserts,40.74559668,-73.90628311
40886422,THE BEST ITALIAN PIZZA,Bronx,Pizza,40.81580481,-73.91705827
40886435,JENNIFER'S RESTAURANT,Queens,Latin American,40.70730461,-73.80423414
40886613,D'ANGELO'S PIZZERIA AND RESTAURANT,Queens,Pizza,40.7341876,-73.85024036
40886675,CANARD INC,Manhattan,American,40.76050872,-73.99547338
40887371,JOHNNY PUMPS,Brooklyn,American,40.62926253,-74.02273975
40887518,BARBES,Brooklyn,American,40.66782228,-73.98354809
40887622,PENCIL FACTORY,Brooklyn,American,40.72976786,-73.95756541
40887930,SULLIVAN & CROMWELL,Manhattan,American,40.70210514,-74.0112489
40887949,DANNY'S PIZZERIA & CAFE,Brooklyn,Pizza,40.70776061,-73.93984444
40888787,POPEYES,Manhattan,Chicken,40.8015588,-73.94856898
40889676,UNO CAFE & BILLIARDS,Queens,American,40.7472596,-73.8875102
40890184,SNAFU,Manhattan,American,40.75448098,-73.97340218
40890186,J.E. BAKERY,Bronx,Bakery Products/Desserts,40.85959271,-73.86588886
40890407,CEA LO CAFE,Bronx,Soul Food,40.82499718,-73.86993705
40891377,MUG-Z'S SPORTS BAR,Bronx,American,40.85722113,-73.88612693
40891446,HOTEL CARLYLE,Manhattan,American,40.77425965,-73.96328486
40891782,REGAL CINEMAS,Manhattan,American,40.71480461,-74.01615332
40892887,"FRANK'S PIZZERIA, DA FRANCO AND TONY RESTAURANT",Bronx,Italian,40.84347249,-73.83597362
40892893,MIRAGE DINER RESTAURAUNT,Brooklyn,American,40.60621709,-73.96538
40892913,JOJO'S PIZZA,Brooklyn,Pizza,40.65521349,-73.9161811
40893866,DOMINO'S,Manhattan,Pizza,40.75515324,-73.98883595
40894333,RADIO NUBLU,Manhattan,Bottled Beverages,40.722665,-73.9798727
40895911,RAMONITA'S RESTAURANT,Brooklyn,Latin American,40.70387198,-73.94121489
40897418,NB. NATIONAL BAKERY,Bronx,Bakery Products/Desserts,40.83470972,-73.91969075
40897493,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Queens,Caribbean,40.70293047,-73.80005974
40898366,ASHBY'S,Manhattan,American,40.70853891,-74.01104079
40899178,NEW RAINBOW RESTAURANT,Bronx,Chinese,40.88593688,-73.86148475
40899209,LA VILLITA RESTAURANT,Brooklyn,Mexican,40.59856521,-73.95884824
40899767,STARBUCKS,Manhattan,Coffee/Tea,40.73386464,-73.98674311
40901214,CHILI'S GRILL & BAR,Staten Island,Tex-Mex,40.61162268,-74.1595611
40901527,THE KATI ROLL COMPANY,Manhattan,Indian,40.72949574,-74.00092006
40901832,TAL BAGELS,Manhattan,Bagels/Pretzels,40.77763625,-73.95694625
40903960,BELLEROSE FAMOUS PIZZA,Queens,Pizza,40.74244012,-73.72170239
40904467,BENSION KOHEN,Brooklyn,Jewish/Kosher,40.66195798,-73.9441427
40904478,LOVELY DAY,Manhattan,Thai,40.72184045,-73.99448391
40906355,DALLAS BBQ,Manhattan,Barbecue,40.74538791,-73.99842651
40906725,WASHINGTON SQUARE CAFE,Manhattan,American,40.73235304,-73.99888867
40908961,MACAO RESTAURANT AND BAR,Manhattan,Asian/Asian Fusion,40.71971332,-74.00415948
40909191,THE TRAILER PARK LOUNGE,Manhattan,American,40.74487462,-73.99748821
40909205,STARBUCKS,Manhattan,Coffee/Tea,0.0,0.0
40909425,PUEBLA SEAFOOD,Queens,Mexican,40.74901517,-73.87084389
40910784,JIMBO'S HAMBURGER PALACE,Manhattan,Hamburgers,40.86217994,-73.92510569
40911114,SWAY LOUNGE,Manhattan,American,40.72592449,-74.00842076
40911185,PAESANO'S PIZZA,Staten Island,Pizza,40.6121048,-74.13231542
40911251,SUSHI SEKI,Manhattan,Japanese,40.7618167,-73.96036058
40911611,S.R. DELI GROCERY,Queens,Mexican,40.74337297,-73.87424716
40913297,STARBUCKS,Manhattan,Coffee/Tea,40.75664358,-73.97226431
40914459,VILLAGE UNDERGROUND,Manhattan,American,40.73073363,-74.00077214
40914702,PIO PIO,Manhattan,Peruvian,40.7928,-73.97128853
40915251,ACOSTA,Manhattan,Latin American,40.80033283,-73.96579516
40915451,DA NOI RESTAURANT,Staten Island,Italian,40.58777757,-74.19725032
40916179,BELVEDERE RESTAURANT,Queens,Creole,40.71341004,-73.73625288
40916595,"MRS. FIELDS, PRETZELMAKER",Queens,Bakery Products/Desserts,40.73514255,-73.87528392
40916719,CAFE LA MORENA & DELI,Brooklyn,Spanish,40.65543335,-74.00653413
40917772,BUCKLEY'S BAR & RESTAURANT,Brooklyn,American,40.60504156,-73.94291564
40918241,BON SOIR CATERERS,Brooklyn,American,40.61916097,-73.91647509
40918355,MERCHANTS CIGAR BAR / TRADEWELL PARK,Manhattan,New American,40.76124045,-73.96079048
40918389,HOTEL GIRAFFE,Manhattan,American,40.74221124,-73.98487211
40918543,MCANN'S,Manhattan,Irish,40.75618542,-73.99056473
40918579,PISTICCI RESTAURANT,Manhattan,Italian,40.81405756,-73.96036185
40918997,FAMOUS RAY'S PIZZA,Manhattan,Pizza,40.76026613,-73.98387532
40919065,EDISON RESTAURANT,Bronx,Latin American,40.82915717,-73.87645485
40919894,KENNY'S RESTAURANT,Brooklyn,Chinese,40.63870066,-73.94828783
40922896,AUBERGINE CAFFE,Queens,American,40.74619904,-73.9149474
40922958,NICE MATIN,Manhattan,French,40.78324436,-73.97855436
40923379,JOE'S RESTAURANT,Queens,Italian,40.70743379,-73.9034118
40925259,CAFE LUNA,Staten Island,Italian,40.52298685,-74.23489401
40925336,BEMBE,Brooklyn,American,40.71092758,-73.96513423
40926214,LA MONEDA RESTAURANT,Bronx,Latin American,40.84644975,-73.91322476
40926286,WHITE BEAR,Queens,Chinese,40.75903759,-73.8316125
40926520,HILLSIDE CAFE / HAKUBAI / ROOF 66,Manhattan,Japanese,40.74950599,-73.97958304
40927055,P & M CLASSIC PIZZA & RESTAURANT,Manhattan,Pizza,40.82618114,-73.94689497
40927513,ISLA CAFE,Bronx,Latin American,40.83259594,-73.86395957
40927789,THE BAYHOUSE,Queens,American,40.56464902,-73.91221736
40927832,SIP N CHAT COCKTAIL,Brooklyn,Caribbean,40.6408832,-73.94926982
40928150,TONY'S DI NAPOLI,Manhattan,Italian,40.75601463,-73.9848076
40928698,THALASSA,Manhattan,Greek,40.71934521,-74.00935427
40928943,BAKU PALACE,Brooklyn,Russian,40.58368409,-73.94810378
40928949,PARA TI COLOMBIA CON SABOR,Queens,Latin American,40.71216597,-73.78896164
40929097,PIANOS,Manhattan,American,40.72099456,-73.98787847
40929114,NEW HONG KONG KITCHEN,Brooklyn,Chinese,40.65221059,-73.92814972
40929938,RENAISSANCE,Queens,American,40.77151372,-73.92651499
40930101,THE ODEON,Manhattan,French,40.71698481,-74.00804807
40930209,PARKSIDE LOUNGE,Manhattan,American,40.72124648,-73.9831308
40930657,OLIVE GARDEN,Brooklyn,Italian,40.65126882,-73.8689148
40931239,PIO PIO EXPRESS,Manhattan,Peruvian,40.77970725,-73.94728965
40931258,P.J. CLARKE'S,Manhattan,American,40.75903601,-73.96840819
40931569,JOE'S PIZZA,Bronx,Pizza,40.89331201,-73.85704574
40931583,CONNECTICUT MUFFIN,Brooklyn,Coffee/Tea,40.69313699,-73.96866672
40931920,BROADWAY DELI & CAFE,Manhattan,Sandwiches,40.7599543,-73.9962495
40931927,VIAND CAFE,Manhattan,American,40.78073066,-73.98137885
40931929,FRANKIE & JOHNNIE'S STEAKHOUSE,Manhattan,Steakhouse,40.75082972,-73.98436846
40932233,CELESTE,Manhattan,Italian,40.7865485,-73.97585214
40932307,FIDDLESTICKS,Manhattan,American,40.73575106,-74.00060982
40932574,NEW CHINESE GARDEN OF GUYANA,Queens,Fusion,40.68414246,-73.83261722
40932664,MIKE'S PLACE,Staten Island,American,40.52898958,-74.16227321
40932933,RAMBLING HOUSE,Bronx,Irish,40.89842404,-73.86733669
40932950,HOTEL CARLYLE EMPLOYEE CAFETERIA,Manhattan,American,40.77425965,-73.96328486
40933080,LUIGI'S PIZZA,Queens,Pizza,40.69041496,-73.84080133
40933229,DE ISLANDS,Brooklyn,Caribbean,40.6365401,-73.91168285
40933506,GANNI'S PIZZERIA,Brooklyn,Pizza,40.69437414,-73.95779358
40933594,KASSIM'S BAKERY & RESTAURANT,Queens,Caribbean,40.70695907,-73.79042815
40933602,PIZZA PETE'S,Manhattan,Pizza,40.78611681,-73.9724506
40933911,MILA CAFE,Manhattan,American,40.79138575,-73.96860585
40933963,CAFFE BACIO,Manhattan,Coffee/Tea,40.76881065,-73.96126978
40934037,JIKJI CAFE,Queens,Japanese,40.64831283,-73.7882815
40935269,TULCINGO DEL VALLE,Manhattan,Mexican,40.76267422,-73.9932676
40936053,YEH'S BAKERY,Queens,Bakery Products/Desserts,40.74586538,-73.8260376
40936347,SMITH'S TAVERN,Brooklyn,Irish,40.66935696,-73.98615758
40936363,P. J. LEAHY'S,Queens,Irish,40.74263124,-73.9541072
40936610,JACK DEMSEY'S PUB,Manhattan,Irish,40.74838716,-73.98655615
40936721,EL PAISA BAR,Queens,Latin American,40.75606601,-73.88055418
40936803,A. CHURRASQUEIRA RESTAURANT,Queens,Portuguese,40.69821198,-73.806331
40937799,ESTRELLA BAR & RESTAURANT,Bronx,Latin American,40.84160785,-73.91668986
40938424,KING'S CHEF,Queens,Chinese,40.76863898,-73.83554491
40938945,STARBUCKS,Manhattan,Coffee/Tea,40.73315844,-73.98107828
40939317,PITA PAN,Brooklyn,Middle Eastern,40.67196309,-73.97733576
40939600,BANQUET KITCHEN (MARRIOTT),Manhattan,American,40.70966931,-74.01492931
40940279,STARBUCKS,Manhattan,Coffee/Tea,40.78117529,-73.98124513
40941045,MARIO'S RESTAURANT,Bronx,Italian,40.85420994,-73.88870227
40941849,LA GRAN VIA BAKERY,Brooklyn,Bakery Products/Desserts,40.64775614,-74.00756761
40942069,CASSIDY'S PUB,Manhattan,Irish,40.76249368,-73.97686804
40942152,CROTON RESERVOIR TAVERN,Manhattan,American,0.0,0.0
40942342,LARRY FLYNT'S HUSTLER CLUB,Manhattan,American,0.0,0.0
40942949,SNACK TAVERNA,Manhattan,Greek,40.73107388,-74.00468338
40943306,BEST BITES RESTAURANT & BAKERY,Brooklyn,Bakery Products/Desserts,40.65156916,-73.93412557
40943615,OTTO'S SHRUNKEN HEAD,Manhattan,Polynesian,40.72976003,-73.97880977
40943621,REDD'S TAVERN,Brooklyn,Bottled Beverages,40.71101279,-73.95053282
